CustomerID,CustomerCode,FirstName,LastName,FullName,Gender,DOB,Age,AgeGroup,Email,Phone,City,State,Region,Pincode,RegistrationDate,CustomerSegment,PreferredCategory,IsPrimeMember,IsActive
C000134,CUST000134,Raksha,Kant,Raksha Kant,Female,1980-05-23,46,45-54,raksha.kant159@gmail.com,9568783391,Mysuru,Karnataka,South,570001,2023-04-05,Regular,Electronics,True,True
C000135,CUST000135,Udant,Wable,Udant Wable,Male,1990-02-06,36,35-44,udant.wable634@gmail.com,8839822587,Amritsar,Punjab,North,143001,2025-04-23,Regular,Books,True,True
C000136,CUST000136,Devika,Jha,Devika Jha,Female,2005-03-01,21,18-24,devika.jha270@gmail.com,0728679087,Patna,Bihar,East,800001,2024-05-08,Regular,Beauty,True,True
C000137,CUST000137,Nikita,Bains,Nikita Bains,Female,1992-06-04,34,25-34,nikita.bains171@gmail.com,1065180170,Ahmedabad,Gujarat,West,380001,2023-01-20,Premium,Grocery,False,True
C000138,CUST000138,Luke,Rege,Luke Rege,Male,1977-09-23,48,45-54,luke.rege266@gmail.com,7661825128,Jodhpur,Rajasthan,North,342001,2024-12-08,Premium,Home & Kitchen,False,True
C000139,CUST000139,Shravya,Wadhwa,Shravya Wadhwa,Female,1974-02-23,52,45-54,shravya.wadhwa595@gmail.com,7868633752,Rajkot,Gujarat,West,360001,2024-02-12,Premium,Books,False,True
C000140,CUST000140,Manya,Gulati,Manya Gulati,Female,1973-02-27,53,45-54,manya.gulati415@gmail.com,3311907903,Howrah,West Bengal,East,711101,2024-08-28,Premium,Home & Kitchen,True,True
C000141,CUST000141,Anya,Ratti,Anya Ratti,Female,1995-05-09,31,25-34,anya.ratti630@gmail.com,2843959953,Bengaluru,Karnataka,South,560001,2026-03-05,Premium,Books,False,True
C000142,CUST000142,Nidhi,Dhar,Nidhi Dhar,Female,2000-12-13,25,25-34,nidhi.dhar266@gmail.com,0892687056,Vadodara,Gujarat,West,390001,2024-04-16,Regular,Home & Kitchen,True,True
C000143,CUST000143,Nathaniel,Saha,Nathaniel Saha,Male,1993-04-06,33,25-34,nathaniel.saha44@gmail.com,8733427086,Ranchi,Jharkhand,East,834001,2023-07-18,Premium,Sports,True,True
C000144,CUST000144,Turvi,Wagle,Turvi Wagle,Female,1974-08-09,51,45-54,turvi.wagle215@gmail.com,5175183046,Bilaspur,Chhattisgarh,Central,495001,2023-09-27,New,Home & Kitchen,True,True
C000145,CUST000145,Anmol,Bora,Anmol Bora,Male,1978-04-14,48,45-54,anmol.bora854@gmail.com,4033173936,Ludhiana,Punjab,North,141001,2025-01-19,Regular,Home & Kitchen,False,True
C000146,CUST000146,Kashvi,Nagy,Kashvi Nagy,Female,1984-09-28,41,35-44,kashvi.nagy999@gmail.com,4458771753,Vadodara,Gujarat,West,390001,2024-11-24,Regular,Grocery,False,True
C000147,CUST000147,Qasim,Munshi,Qasim Munshi,Male,1993-08-25,32,25-34,qasim.munshi414@gmail.com,0489964235,Cuttack,Odisha,East,753001,2025-03-24,Premium,Books,False,True
C000148,CUST000148,Ishwar,Raghavan,Ishwar Raghavan,Male,2004-04-03,22,18-24,ishwar.raghavan608@gmail.com,4777252287,Ahmedabad,Gujarat,West,380001,2026-01-03,New,Home & Kitchen,False,True
C000149,CUST000149,Hiral,Bhargava,Hiral Bhargava,Female,2001-02-18,25,25-34,hiral.bhargava975@gmail.com,6231203875,Ranchi,Jharkhand,East,834001,2025-01-30,New,Fashion,False,True
C000150,CUST000150,Bhanumati,Subramanian,Bhanumati Subramanian,Female,1998-09-05,27,25-34,bhanumati.subramanian319@gmail.com,6008484086,Patna,Bihar,East,800001,2024-03-29,Regular,Sports,False,True
C000151,CUST000151,Hemal,Chhabra,Hemal Chhabra,Female,1972-01-13,54,45-54,hemal.chhabra109@gmail.com,8454615679,Madurai,Tamil Nadu,South,625001,2023-10-14,New,Electronics,True,True
C000152,CUST000152,Jairaj,Kara,Jairaj Kara,Male,1985-11-22,40,35-44,jairaj.kara978@gmail.com,6687002176,Ludhiana,Punjab,North,141001,2023-10-05,Regular,Home & Kitchen,False,True
C000153,CUST000153,Oni,Chandran,Oni Chandran,Female,2001-06-03,25,25-34,oni.chandran427@gmail.com,7401489025,Siliguri,West Bengal,East,734001,2023-11-13,Premium,Sports,True,True
C000154,CUST000154,Adweta,Johal,Adweta Johal,Female,2005-06-05,21,18-24,adweta.johal111@gmail.com,2939685621,Mangaluru,Karnataka,South,575001,2025-01-28,New,Grocery,False,True
C000155,CUST000155,Yamini,Pal,Yamini Pal,Female,1969-02-18,57,55+,yamini.pal878@gmail.com,5999650477,Ludhiana,Punjab,North,141001,2025-01-04,New,Home & Kitchen,True,True
C000156,CUST000156,Jhalak,Parekh,Jhalak Parekh,Female,2003-02-11,23,18-24,jhalak.parekh351@gmail.com,6194311426,Chennai,Tamil Nadu,South,600001,2024-03-10,Regular,Beauty,False,True
C000157,CUST000157,Faraj,Ramachandran,Faraj Ramachandran,Male,1987-01-12,39,35-44,faraj.ramachandran231@gmail.com,4754121267,Hyderabad,Telangana,South,500001,2026-03-02,New,Books,False,True
C000158,CUST000158,Samar,Chauhan,Samar Chauhan,Male,1967-04-08,59,55+,samar.chauhan158@gmail.com,9956046618,Bhopal,Madhya Pradesh,West,462001,2023-10-30,Regular,Beauty,True,True
C000159,CUST000159,Jairaj,Verma,Jairaj Verma,Male,1977-01-08,49,45-54,jairaj.verma25@gmail.com,4472126464,Ludhiana,Punjab,North,141001,2024-05-28,Regular,Electronics,False,True
C000160,CUST000160,Warhi,Bose,Warhi Bose,Female,1990-01-20,36,35-44,warhi.bose441@gmail.com,9371240659,Nashik,Maharashtra,West,422001,2026-04-20,Regular,Fashion,True,True
C000161,CUST000161,Ranveer,Narayan,Ranveer Narayan,Male,1995-06-09,31,25-34,ranveer.narayan472@gmail.com,4593752654,Jabalpur,Madhya Pradesh,Central,482001,2023-05-11,Regular,Books,False,True
C000162,CUST000162,Yatan,Kibe,Yatan Kibe,Male,1987-08-28,38,35-44,yatan.kibe668@gmail.com,1939828073,Patna,Bihar,East,800001,2023-03-30,Regular,Books,False,True
C000163,CUST000163,Theodore,Manne,Theodore Manne,Male,1970-03-09,56,55+,theodore.manne941@gmail.com,3426617979,Hubballi,Karnataka,South,580020,2025-09-07,Regular,Grocery,False,True
C000164,CUST000164,Suhani,Warrior,Suhani Warrior,Female,1999-12-15,26,25-34,suhani.warrior658@gmail.com,8911352909,Belagavi,Karnataka,South,590001,2023-06-15,Regular,Fashion,True,True
C000165,CUST000165,Sudiksha,Narula,Sudiksha Narula,Female,1994-10-10,31,25-34,sudiksha.narula822@gmail.com,3888993756,Noida,Uttar Pradesh,North,201301,2026-05-08,Regular,Grocery,False,True
C000166,CUST000166,Vincent,Tella,Vincent Tella,Male,1975-09-27,50,45-54,vincent.tella433@gmail.com,4611254573,Dhanbad,Jharkhand,East,826001,2026-02-03,Regular,Fashion,False,True
C000167,CUST000167,Yoshita,Subramanian,Yoshita Subramanian,Female,1989-03-08,37,35-44,yoshita.subramanian271@gmail.com,5140105123,Lucknow,Uttar Pradesh,North,226001,2025-03-27,Regular,Electronics,True,True
C000168,CUST000168,Yauvani,Ghosh,Yauvani Ghosh,Female,2003-01-14,23,18-24,yauvani.ghosh772@gmail.com,7362266093,Warangal,Telangana,South,506002,2025-08-29,New,Books,True,True
C000169,CUST000169,Varenya,Sanghvi,Varenya Sanghvi,Female,1991-12-10,34,25-34,varenya.sanghvi430@gmail.com,1918255371,Hyderabad,Telangana,South,500001,2026-02-13,New,Beauty,False,True
C000170,CUST000170,Lekha,Suri,Lekha Suri,Female,2001-05-23,25,25-34,lekha.suri329@gmail.com,6915579249,Bhubaneswar,Odisha,East,751001,2025-05-16,Premium,Sports,True,True
C000171,CUST000171,Chaman,Desai,Chaman Desai,Female,1986-10-17,39,35-44,chaman.desai120@gmail.com,2528669296,Coimbatore,Tamil Nadu,South,641001,2026-03-29,Regular,Fashion,False,True
C000172,CUST000172,Udyati,Grewal,Udyati Grewal,Female,1998-08-07,27,25-34,udyati.grewal875@gmail.com,4225790507,Kolkata,West Bengal,East,700001,2025-01-22,New,Home & Kitchen,False,True
C000173,CUST000173,Ekansh,Hayer,Ekansh Hayer,Male,1991-08-10,34,25-34,ekansh.hayer357@gmail.com,7721903404,Asansol,West Bengal,East,713301,2024-07-01,New,Home & Kitchen,False,True
C000174,CUST000174,Jeevika,Yogi,Jeevika Yogi,Female,1985-02-14,41,35-44,jeevika.yogi768@gmail.com,8819148580,Bengaluru,Karnataka,South,560001,2024-01-07,Premium,Beauty,False,True
C000175,CUST000175,Thomas,Kamdar,Thomas Kamdar,Male,1994-05-31,32,25-34,thomas.kamdar329@gmail.com,7451713395,Chennai,Tamil Nadu,South,600001,2025-12-22,New,Grocery,False,True
C000176,CUST000176,Upadhriti,Gandhi,Upadhriti Gandhi,Female,2007-05-30,19,18-24,upadhriti.gandhi60@gmail.com,9584982544,Howrah,West Bengal,East,711101,2026-05-06,New,Electronics,True,True
C000177,CUST000177,Kiaan,Varkey,Kiaan Varkey,Male,1971-12-17,54,45-54,kiaan.varkey230@gmail.com,2232536729,Surat,Gujarat,West,395003,2025-06-26,Regular,Grocery,False,True
C000178,CUST000178,Krish,Sachdeva,Krish Sachdeva,Male,1991-01-04,35,35-44,krish.sachdeva693@gmail.com,8457759017,Panaji,Goa,West,403001,2025-05-30,New,Sports,False,True
C000179,CUST000179,Rachita,Bhatnagar,Rachita Bhatnagar,Female,2001-11-06,24,18-24,rachita.bhatnagar978@gmail.com,7454589297,Mangaluru,Karnataka,South,575001,2024-03-27,Regular,Beauty,True,True
C000180,CUST000180,Onveer,Bava,Onveer Bava,Male,1968-08-09,57,55+,onveer.bava189@gmail.com,2770632424,Hyderabad,Telangana,South,500001,2024-06-07,New,Electronics,True,True
C000181,CUST000181,Chakradhar,Patel,Chakradhar Patel,Male,1982-07-09,43,35-44,chakradhar.patel372@gmail.com,6436110371,Noida,Uttar Pradesh,North,201301,2025-12-26,Regular,Beauty,False,True
C000182,CUST000182,Dominic,Kara,Dominic Kara,Male,2000-10-29,25,25-34,dominic.kara599@gmail.com,1627136111,Gurugram,Haryana,North,122001,2023-03-28,Regular,Grocery,False,True
C000183,CUST000183,Nirja,Pillai,Nirja Pillai,Female,1985-11-05,40,35-44,nirja.pillai999@gmail.com,1890927532,Howrah,West Bengal,East,711101,2025-04-08,Regular,Grocery,True,True
C000184,CUST000184,Tripti,Savant,Tripti Savant,Female,1980-04-06,46,45-54,tripti.savant874@gmail.com,9656523413,Kochi,Kerala,South,682001,2026-06-19,Regular,Sports,False,True
C000185,CUST000185,Lucky,Bala,Lucky Bala,Male,1986-01-03,40,35-44,lucky.bala773@gmail.com,3640376137,Nashik,Maharashtra,West,422001,2025-06-11,Regular,Beauty,True,True
C000186,CUST000186,Bimala,Wable,Bimala Wable,Female,1966-04-20,60,55+,bimala.wable532@gmail.com,9658271091,Nagpur,Maharashtra,West,440001,2024-11-13,Regular,Electronics,False,True
C000187,CUST000187,Abhimanyu,Lala,Abhimanyu Lala,Male,1980-02-29,46,45-54,abhimanyu.lala115@gmail.com,4866618892,Panaji,Goa,West,403001,2024-12-20,Regular,Books,False,True
C000188,CUST000188,Liam,Chacko,Liam Chacko,Male,1986-07-27,39,35-44,liam.chacko191@gmail.com,8569146303,Ahmedabad,Gujarat,West,380001,2024-02-09,New,Fashion,False,True
C000189,CUST000189,Chameli,Saraf,Chameli Saraf,Female,1973-05-16,53,45-54,chameli.saraf668@gmail.com,4210202758,Lucknow,Uttar Pradesh,North,226001,2026-02-28,Regular,Grocery,False,True
C000190,CUST000190,Yauvani,Lad,Yauvani Lad,Female,1976-11-03,49,45-54,yauvani.lad825@gmail.com,0564814917,Ranchi,Jharkhand,East,834001,2024-10-09,New,Electronics,False,True
C000191,CUST000191,Vasatika,Vaidya,Vasatika Vaidya,Female,1989-12-26,36,35-44,vasatika.vaidya68@gmail.com,5241913800,Siliguri,West Bengal,East,734001,2023-04-26,Regular,Electronics,True,True
C000192,CUST000192,Abha,Konda,Abha Konda,Female,1968-08-10,57,55+,abha.konda403@gmail.com,2086353654,Vadodara,Gujarat,West,390001,2023-06-07,Regular,Books,True,True
C000193,CUST000193,Brinda,Pradhan,Brinda Pradhan,Female,1973-08-09,52,45-54,brinda.pradhan839@gmail.com,0617445187,Siliguri,West Bengal,East,734001,2026-02-09,Premium,Sports,False,True
C000194,CUST000194,Aayush,Pillay,Aayush Pillay,Male,1979-02-19,47,45-54,aayush.pillay840@gmail.com,3759738320,Indore,Madhya Pradesh,West,452001,2026-05-24,Regular,Fashion,False,True
C000195,CUST000195,Tara,Bajwa,Tara Bajwa,Female,1981-05-03,45,45-54,tara.bajwa459@gmail.com,6413836702,Raipur,Chhattisgarh,Central,492001,2023-06-22,Regular,Fashion,True,True
C000196,CUST000196,Logan,Chander,Logan Chander,Male,1968-06-20,58,55+,logan.chander622@gmail.com,7191826199,Delhi,Delhi,North,110001,2025-02-02,Premium,Grocery,False,True
C000197,CUST000197,Azaan,Saran,Azaan Saran,Male,1974-05-17,52,45-54,azaan.saran268@gmail.com,6557431329,Ranchi,Jharkhand,East,834001,2024-11-16,New,Electronics,False,True
C000198,CUST000198,Chatura,Dugal,Chatura Dugal,Male,1972-09-02,53,45-54,chatura.dugal681@gmail.com,6185374741,Bhopal,Madhya Pradesh,West,462001,2023-06-16,Regular,Fashion,False,True
C000199,CUST000199,Chandani,Dugar,Chandani Dugar,Female,1986-03-08,40,35-44,chandani.dugar820@gmail.com,1356804420,Hyderabad,Telangana,South,500001,2026-05-03,Regular,Electronics,True,True
C000200,CUST000200,Tanmayi,Sethi,Tanmayi Sethi,Female,2003-04-25,23,18-24,tanmayi.sethi381@gmail.com,2100323651,Hyderabad,Telangana,South,500001,2025-12-14,New,Sports,False,True
C000201,CUST000201,Leela,Borde,Leela Borde,Female,1966-12-18,59,55+,leela.borde150@gmail.com,1510702966,Thiruvananthapuram,Kerala,South,695001,2024-03-14,Regular,Books,False,True
C000202,CUST000202,Yuvraj,Balan,Yuvraj Balan,Male,1991-07-11,34,25-34,yuvraj.balan766@gmail.com,2447209993,Belagavi,Karnataka,South,590001,2024-08-28,Regular,Electronics,False,True
C000203,CUST000203,Manbir,Tara,Manbir Tara,Male,1993-07-08,32,25-34,manbir.tara176@gmail.com,6263838065,Bhubaneswar,Odisha,East,751001,2024-11-20,Premium,Beauty,True,True
C000204,CUST000204,Wriddhish,Sundaram,Wriddhish Sundaram,Male,1988-11-22,37,35-44,wriddhish.sundaram253@gmail.com,0593040785,Guwahati,Assam,East,781001,2023-12-06,Regular,Electronics,False,True
C000205,CUST000205,Kamala,Dutta,Kamala Dutta,Female,1972-04-17,54,45-54,kamala.dutta326@gmail.com,0396522395,Patna,Bihar,East,800001,2024-08-06,Regular,Books,False,True
C000206,CUST000206,Rachita,Bala,Rachita Bala,Female,1989-05-31,37,35-44,rachita.bala298@gmail.com,8427010393,Mumbai,Maharashtra,West,400001,2025-01-23,Regular,Beauty,False,True
C000207,CUST000207,Aishani,Vyas,Aishani Vyas,Female,1998-01-03,28,25-34,aishani.vyas151@gmail.com,2525002921,Dehradun,Uttarakhand,North,248001,2025-12-16,Regular,Fashion,False,True
C000208,CUST000208,Zansi,Patla,Zansi Patla,Female,1970-06-01,56,55+,zansi.patla538@gmail.com,5452267528,Hubballi,Karnataka,South,580020,2025-09-11,Premium,Beauty,False,True
C000209,CUST000209,Pranav,Kapoor,Pranav Kapoor,Male,2005-07-23,20,18-24,pranav.kapoor860@gmail.com,2209690295,Vadodara,Gujarat,West,390001,2023-06-21,Regular,Home & Kitchen,False,True
C000210,CUST000210,Janya,Chawla,Janya Chawla,Female,1999-03-31,27,25-34,janya.chawla415@gmail.com,5521570433,Chennai,Tamil Nadu,South,600001,2024-03-30,Regular,Home & Kitchen,False,True
C000211,CUST000211,Bhavna,Palla,Bhavna Palla,Female,1982-12-12,43,35-44,bhavna.palla111@gmail.com,7626765861,Nashik,Maharashtra,West,422001,2025-03-01,Premium,Home & Kitchen,True,True
C000212,CUST000212,Wakeeta,Kar,Wakeeta Kar,Female,1976-07-19,49,45-54,wakeeta.kar787@gmail.com,0541152621,Warangal,Telangana,South,506002,2023-10-09,New,Books,False,True
C000213,CUST000213,Charita,Nigam,Charita Nigam,Female,2005-11-26,20,18-24,charita.nigam163@gmail.com,9620153368,Jodhpur,Rajasthan,North,342001,2026-06-14,New,Electronics,True,True
C000214,CUST000214,Libni,Manda,Libni Manda,Female,1985-09-19,40,35-44,libni.manda822@gmail.com,9872050614,Madurai,Tamil Nadu,South,625001,2024-08-13,New,Electronics,True,True
C000215,CUST000215,Wakeeta,Iyengar,Wakeeta Iyengar,Female,1972-01-30,54,45-54,wakeeta.iyengar537@gmail.com,1714677418,Belagavi,Karnataka,South,590001,2023-08-16,Regular,Grocery,False,True
C000216,CUST000216,Rishi,Goyal,Rishi Goyal,Male,1990-09-23,35,35-44,rishi.goyal436@gmail.com,0477434902,Raipur,Chhattisgarh,Central,492001,2023-10-22,New,Electronics,False,True
C000217,CUST000217,Chanakya,Chada,Chanakya Chada,Male,1988-11-15,37,35-44,chanakya.chada529@gmail.com,0686879374,Bhubaneswar,Odisha,East,751001,2023-06-25,Regular,Home & Kitchen,True,True
C000218,CUST000218,Balveer,Rana,Balveer Rana,Male,1967-11-05,58,55+,balveer.rana26@gmail.com,2332061632,Noida,Uttar Pradesh,North,201301,2025-08-20,New,Grocery,False,True
C000219,CUST000219,Leela,Nagarajan,Leela Nagarajan,Female,1970-01-15,56,55+,leela.nagarajan762@gmail.com,8548709986,Belagavi,Karnataka,South,590001,2024-12-07,New,Sports,False,True
C000220,CUST000220,Dayita,Sachdeva,Dayita Sachdeva,Female,1975-08-31,50,45-54,dayita.sachdeva807@gmail.com,1191485646,Hyderabad,Telangana,South,500001,2023-04-01,Regular,Home & Kitchen,False,True
C000221,CUST000221,Watika,Solanki,Watika Solanki,Female,1968-01-12,58,55+,watika.solanki976@gmail.com,9960653074,Guwahati,Assam,East,781001,2025-09-07,Regular,Books,True,True
C000222,CUST000222,Ria,Bahri,Ria Bahri,Female,1988-06-21,38,35-44,ria.bahri965@gmail.com,1324754691,Mangaluru,Karnataka,South,575001,2024-08-23,New,Books,True,True
C000223,CUST000223,Ijaya,Sathe,Ijaya Sathe,Female,1979-11-13,46,45-54,ijaya.sathe672@gmail.com,0821486289,Dehradun,Uttarakhand,North,248001,2025-03-26,Premium,Beauty,False,True
C000224,CUST000224,Akshay,Ghose,Akshay Ghose,Male,1978-08-07,47,45-54,akshay.ghose137@gmail.com,7053457861,Vadodara,Gujarat,West,390001,2025-01-01,Premium,Electronics,False,True
C000225,CUST000225,Amruta,Khurana,Amruta Khurana,Female,1990-10-29,35,35-44,amruta.khurana718@gmail.com,7985524140,Jaipur,Rajasthan,North,302001,2025-03-30,Regular,Grocery,True,True
C000226,CUST000226,Sanya,Bawa,Sanya Bawa,Female,1976-07-26,49,45-54,sanya.bawa626@gmail.com,4680072290,Delhi,Delhi,North,110001,2025-11-29,New,Electronics,False,True
C000227,CUST000227,Isaac,Krishnan,Isaac Krishnan,Male,2006-11-17,19,18-24,isaac.krishnan466@gmail.com,5743748969,Ludhiana,Punjab,North,141001,2024-08-24,Regular,Electronics,True,True
C000228,CUST000228,Dalaja,Amble,Dalaja Amble,Female,2000-04-15,26,25-34,dalaja.amble639@gmail.com,4417154544,Kochi,Kerala,South,682001,2025-06-28,Regular,Electronics,False,True
C000229,CUST000229,Neha,Guha,Neha Guha,Female,1975-09-07,50,45-54,neha.guha777@gmail.com,5207446660,Surat,Gujarat,West,395003,2023-04-28,New,Sports,False,True
C000230,CUST000230,Girish,Oza,Girish Oza,Male,1980-08-11,45,45-54,girish.oza78@gmail.com,2824172482,Mysuru,Karnataka,South,570001,2023-10-20,Regular,Sports,False,True
C000231,CUST000231,Oliver,Chakraborty,Oliver Chakraborty,Male,1980-08-09,45,45-54,oliver.chakraborty470@gmail.com,5549471709,Dhanbad,Jharkhand,East,826001,2025-01-20,Regular,Beauty,True,True
C000232,CUST000232,Bimala,Sodhi,Bimala Sodhi,Female,1978-09-20,47,45-54,bimala.sodhi331@gmail.com,6022356972,Delhi,Delhi,North,110001,2025-06-28,Regular,Beauty,True,True
C000233,CUST000233,Nisha,Gole,Nisha Gole,Female,1970-12-24,55,55+,nisha.gole585@gmail.com,0074329271,Nashik,Maharashtra,West,422001,2023-08-21,New,Fashion,False,True
C000234,CUST000234,Dhruv,Saraf,Dhruv Saraf,Male,1994-09-14,31,25-34,dhruv.saraf948@gmail.com,0083505830,Ahmedabad,Gujarat,West,380001,2024-06-17,Regular,Fashion,False,True
C000235,CUST000235,Aahana,Kothari,Aahana Kothari,Female,1980-11-16,45,45-54,aahana.kothari465@gmail.com,6894210447,Mumbai,Maharashtra,West,400001,2023-09-09,New,Electronics,False,True
C000236,CUST000236,Om,Saraf,Om Saraf,Male,1974-08-02,51,45-54,om.saraf922@gmail.com,2603323098,Cuttack,Odisha,East,753001,2024-10-16,Regular,Sports,True,True
C000237,CUST000237,Hamsini,Dasgupta,Hamsini Dasgupta,Female,1990-06-05,36,35-44,hamsini.dasgupta821@gmail.com,9090100167,Kochi,Kerala,South,682001,2023-12-23,Regular,Beauty,True,False
C000238,CUST000238,Ranveer,Dasgupta,Ranveer Dasgupta,Male,2002-09-21,23,18-24,ranveer.dasgupta574@gmail.com,0461849926,Nashik,Maharashtra,West,422001,2025-10-08,New,Beauty,False,True
C000239,CUST000239,Charles,Vaidya,Charles Vaidya,Male,2007-07-07,18,18-24,charles.vaidya548@gmail.com,7393483564,Patna,Bihar,East,800001,2023-06-26,New,Grocery,False,True
C000240,CUST000240,Gaurika,Baral,Gaurika Baral,Female,2002-10-13,23,18-24,gaurika.baral706@gmail.com,3001197218,Chandigarh,Chandigarh,North,160017,2026-03-23,New,Home & Kitchen,False,True
C000241,CUST000241,Bishakha,Chaudhuri,Bishakha Chaudhuri,Female,1982-11-23,43,35-44,bishakha.chaudhuri524@gmail.com,7012045561,Hyderabad,Telangana,South,500001,2026-02-03,Regular,Fashion,False,True
C000242,CUST000242,Champak,Bath,Champak Bath,Male,1966-02-20,60,55+,champak.bath240@gmail.com,7941552166,Madurai,Tamil Nadu,South,625001,2025-11-27,New,Fashion,True,False
C000243,CUST000243,Vasatika,Magar,Vasatika Magar,Female,1991-09-24,34,25-34,vasatika.magar291@gmail.com,2021697972,Amritsar,Punjab,North,143001,2024-08-04,Regular,Home & Kitchen,True,False
C000244,CUST000244,Ranveer,Parmer,Ranveer Parmer,Male,2007-01-31,19,18-24,ranveer.parmer974@gmail.com,1670145089,Ranchi,Jharkhand,East,834001,2024-09-12,Regular,Electronics,False,True
C000245,CUST000245,Isaac,Nigam,Isaac Nigam,Male,2000-10-21,25,25-34,isaac.nigam93@gmail.com,5628900287,Kochi,Kerala,South,682001,2026-05-24,Regular,Beauty,True,True
C000246,CUST000246,Yug,Gandhi,Yug Gandhi,Male,1970-07-29,55,55+,yug.gandhi664@gmail.com,4083866317,Dhanbad,Jharkhand,East,826001,2026-03-27,New,Fashion,False,True
C000247,CUST000247,Tristan,Sem,Tristan Sem,Male,1971-06-21,55,55+,tristan.sem711@gmail.com,7016608801,Agra,Uttar Pradesh,North,282001,2026-01-22,New,Home & Kitchen,False,True
C000248,CUST000248,Nidra,Trivedi,Nidra Trivedi,Female,2003-09-30,22,18-24,nidra.trivedi485@gmail.com,0375899757,Rajkot,Gujarat,West,360001,2025-07-17,New,Electronics,True,True
C000249,CUST000249,Dakshesh,Chatterjee,Dakshesh Chatterjee,Male,1980-07-27,45,45-54,dakshesh.chatterjee891@gmail.com,8851027261,Bhopal,Madhya Pradesh,West,462001,2026-05-27,New,Books,False,True
C000250,CUST000250,Lakshmi,Hayre,Lakshmi Hayre,Female,1978-03-30,48,45-54,lakshmi.hayre487@gmail.com,3516091779,Gurugram,Haryana,North,122001,2023-09-25,Regular,Beauty,False,True
C000251,CUST000251,Zayyan,Desai,Zayyan Desai,Male,1999-06-05,27,25-34,zayyan.desai894@gmail.com,6978292216,Surat,Gujarat,West,395003,2025-07-09,New,Electronics,True,False
C000252,CUST000252,Oeshi,Thaman,Oeshi Thaman,Female,1991-08-28,34,25-34,oeshi.thaman173@gmail.com,6547226984,Nashik,Maharashtra,West,422001,2023-11-24,Regular,Beauty,False,True
